x,y,color
603.9414378235884,220.42751593881493,0
594.7819249162401,218.96264286150455,0
606.4947381773808,185.46924650018286,0
571.162035943188,222.89513326276844,0
602.9434636323929,213.0684107849128,0
580.041584094065,185.4183312502591,0
603.6824435602674,206.8043536741958,0
605.0083121729075,205.72759257196319,0
607.8279288406972,211.58443945329935,0
590.020428869364,224.09914906451053,0
577.67199761251,218.70794826403298,0
588.8438082076918,209.8805111755366,0
577.9089506634534,226.99250443732947,0
599.0786085583038,196.352054839204,0
595.8028817910192,224.2985040802446,0
583.6351541505985,206.2024360938865,0
592.7539462025131,202.38261328119114,0
582.3991335650643,216.0013490017547,0
569.1156247473332,221.94433640392663,0
598.605924128793,202.29402506545358,0
572.1609707758391,199.55675863428107,0
553.8982366859302,211.2797436437823,0
583.4609662551327,231.2248519881028,0
587.4492526743494,207.71101900874496,0
557.1253943877664,218.0276338425531,0
577.7068680464135,212.82405436042308,0
588.8710357068562,228.74845760423906,0
590.3911854140572,220.30349566469474,0
554.172531615551,217.1070158457262,0
579.2186607705847,232.59521479326833,0
559.6556942412448,194.62610676117887,0
561.8086508722608,217.08451980678814,0
569.3064614272256,237.66148110748827,0
542.8758749250865,231.68908581552375,0
564.0204843674204,226.31895276651363,0
540.5207502367145,222.62341108972157,0
566.4859898148136,238.41273912163007,0
555.9818062673545,230.00105278423507,0
555.6236421903142,223.76192475755357,0
570.0896471684079,214.91073901606495,0
564.8504979621257,224.154392774621,0
544.2802773543316,223.94746205829804,0
558.0537739288353,223.964343500995,0
530.7851014900473,205.87853849811057,0
568.0332921408303,227.86813163317714,0
561.695599234131,225.5556281623883,0
555.5484113036437,242.76898443892873,0
569.0487784919974,218.76959616526977,0
540.0241677515877,234.58793051525072,0
565.9625426256798,219.1886482552747,0
564.0313246155322,230.4053747606455,0
558.6265802735334,218.9264221421233,0
526.0471155522172,216.8454828119425,0
551.8115281941049,230.0752534331652,0
556.3712320618805,235.02062465378438,0
537.6841199427664,248.1022995648841,0
546.9744627626948,247.89728704184714,0
532.8197163468376,211.91123647754995,0
549.4442401666699,210.8035154392692,0
560.7697442341221,244.78699423381508,0
538.0461642847215,239.1949180784669,0
521.6319799646706,249.23260308908647,0
512.5920667745606,248.39488970155605,0
551.5995284626915,245.2482042816322,0
533.208512955093,214.51109600435538,0
529.0291772963062,242.4780074696763,0
550.0597400195952,254.28884150423517,0
547.6294424890812,226.33845115885384,0
539.2786313978135,248.79068685674073,0
549.5543468111993,253.06988871138063,0
516.714311983758,249.55440542102085,0
535.9165430946969,228.29533677526956,0
542.0117573309741,252.2763543361139,0
539.8557416023118,236.5683946680297,0
516.803623333005,256.7498921740367,0
505.15840761100105,254.66577041844937,0
515.3825720526442,235.3794238426302,0
531.1389750474518,245.57924596772992,0
517.3727943122303,250.24842541962406,0
540.4664457571205,251.9680692798135,0
527.8530987372485,232.68846142356446,0
501.6087737898994,234.52702369752177,0
499.40106095010145,235.67998128705577,0
500.49854093545537,266.93786528901916,0
508.7901384855871,233.23203112720608,0
497.9115356683074,264.6455066330842,0
518.4492191181914,265.15381358115945,0
510.41022741696315,249.08183543078786,0
510.3201853646995,249.02705382526355,0
523.4030926361564,235.96280068927462,0
504.4848205547585,251.6497039250909,0
516.7973293740247,261.6034807881267,0
515.0180937740201,258.04211113290825,0
491.7479617466994,273.08829015454427,0
503.5433928719714,241.51201591335823,0
520.4893601501487,258.55182362611004,0
493.02541189823586,244.17034991189527,0
515.6662748845118,270.65390140953247,0
510.6387825163588,275.58322629313915,0
512.227707263044,264.35840312585833,0
486.866726000586,271.06780641977974,0
504.4684862275463,259.7668734346331,0
493.8504065632368,253.13039063975611,0
489.7032623220532,271.50321885412677,0
519.996003663186,287.2689317144075,0
506.91726953826605,255.75433727311162,0
494.4615391930091,275.3904058890061,0
518.3449248569225,280.13290339178286,0
503.5494485494741,269.4315721119451,0
481.0780821372442,258.69058505280253,0
482.61818941241654,278.51130543455673,0
481.067015147502,295.014282826503,0
479.0595647522092,271.04251831549664,0
506.19504598534684,283.4290087906422,0
475.0521340537113,279.0635039424426,0
475.1724994951136,264.17827734568,0
492.4245786237731,260.7941877481865,0
504.5746529083435,293.99214800128385,0
509.75604031842283,263.77794281625296,0
492.6134751691955,289.5675830932521,0
495.59498574991346,295.3790930832524,0
489.25590130241,274.62156165225485,0
472.82124590292665,299.4741489096901,0
493.3296617868564,293.515791527369,0
473.2469475960825,276.9269896406695,0
478.0840838841478,284.0048849232423,0
503.8214961960396,305.73430147316964,0
507.187227303408,281.10445652834676,0
502.9291107263477,268.54402008412484,0
487.21721589605056,298.90373853021197,0
501.4693794666558,269.4725527329113,0
489.78209732051226,283.53090164682203,0
472.9940022602978,290.8874721535302,0
480.2551160001277,311.12071472773437,0
499.16584639506755,304.7804078475491,0
491.70703320814835,308.71797594749466,0
477.11197324101425,302.0327010896285,0
482.9019557527096,316.8690543771582,0
501.7849603896579,300.79756658793895,0
500.12426411569646,300.5426948328079,0
509.15927557410066,318.38225110295,0
489.7105704090807,315.92720045430605,0
465.717144536228,316.85925247758144,0
489.0289697819315,323.43271514992097,0
470.2309500099867,320.0616215385766,0
493.30042773410395,330.3341025204424,0
493.0663730535734,305.7278437604859,0
494.0172510453271,294.9711646167276,0
496.5958022189097,317.89416579995554,0
494.5146578020534,315.65945661298315,0
488.7632942102258,308.60593881633963,0
465.92577729799075,332.96992456910357,0
479.33466378119016,332.1186906349736,0
497.5739743584564,309.9916068494474,0
474.1010368774416,310.6013855705741,0
488.28753465535357,308.37791479266934,0
478.2975054654259,319.9718161692032,0
498.6633074326443,339.73039101178915,0
492.0201112625966,307.4656612581912,0
499.6910459845452,333.09780493307863,0
492.17166469373984,337.4038543473543,0
482.5915899555685,332.0102929410476,0
481.8861937499005,320.3125049757927,0
474.5628883032985,322.2884655930432,0
465.3557628691306,346.8915925007071,0
488.80008597231756,341.7867347532621,0
496.2795833546326,324.67165430570435,0
474.3604204283435,342.833923206742,0
480.31521044994554,316.70285615022357,0
491.54524027288375,327.21057417071296,0
476.64895605192834,348.52284313892716,0
480.1578914165947,339.7863886784364,0
462.2408015923128,329.8792381005576,0
478.2504780720333,358.01238356511203,0
482.72991691431343,352.26407251991196,0
471.25412187542145,340.81322068519256,0
461.70703798121116,340.2677618219596,0
491.9438493642092,336.2086167430667,0
475.16139233067975,348.49495430188415,0
460.4605484272895,358.43808275548383,0
467.9391133423509,350.6639998000945,0
467.19233465024325,346.06286002510194,0
470.78978296196027,329.7333215281974,0
482.04803928393085,340.19253273979126,0
484.9181472999981,352.32830024926704,0
480.5548867541251,335.45073438806503,0
484.8968989446572,365.73955911731105,0
459.56311702747064,343.28683911492493,0
484.9753921496242,353.0816241506581,0
470.19005172966973,365.59666857001133,0
487.0579675521122,328.44005326503634,0
473.39023246506343,373.27302906787327,0
466.33437255738835,341.45839299295505,0
470.5985813324639,349.39823421932635,0
487.9292654209225,339.75477547191855,0
473.58447357519714,378.22870800709603,0
480.63645307715046,339.312566156721,0
471.76242806630563,353.0549275267293,0
474.2736453912986,341.0532424605363,0
467.27580220079983,357.424654314063,0
464.87553475252025,353.1882800699712,0
486.1173907528853,386.48002342783167,0
468.8385615308018,358.03308283447046,0
471.11907784159445,360.9850867081051,0
461.2299321650278,386.0420694115194,0
488.292155374137,357.60323706184323,0
496.2109447174696,386.7889719199848,0
463.1379320549724,387.5702521301202,0
488.53226697009626,359.25344757472254,0
467.5451596121727,367.48324407939145,0
462.29714835847574,348.93654725374745,0
463.3985127422795,376.1158935958149,0
481.245000160142,396.40379625060365,0
496.5885323864014,395.031558265185,0
473.1826207609417,377.26431237405734,0
490.68092919600605,373.6258066549771,0
491.4224022606671,393.19204591221126,0
486.56028767228435,372.29247075558374,0
478.9704398723446,396.28468632307533,0
484.92680494944005,392.97996982540985,0
461.9937497337988,395.7190706380241,0
469.79518808122367,378.3467019665794,0
483.05977807210644,396.69330309760403,0
469.93867829628397,408.8142999862138,0
481.5994669906838,394.66532850037765,0
474.23047091538285,369.89582971790185,0
481.9653049869598,409.20995502757955,0
466.77453444364835,377.7616532668757,0
488.1917034377126,403.60931389037626,0
482.6861784097611,409.65433762788376,0
496.5702280781653,381.5326835152701,0
474.41176923454503,402.5471981736948,0
496.68258130517563,384.0216450534204,0
488.83604893657485,382.7946977889742,0
493.81905464502546,383.155739063791,0
495.4644985569925,381.76629797982446,0
486.8913340675247,419.62251281968776,0
474.54659833418924,398.1282226804443,0
489.2793286392738,407.7820701209842,0
491.53720821758816,397.13624472305986,0
476.91015730451403,416.9837863791205,0
504.87271748469624,413.45019165803717,0
495.83586827522225,406.95938409022517,0
501.78848384818707,422.85693870409153,0
518.371587228809,389.8312517726585,0
483.6302769348192,411.76103293575375,0
497.68274137387004,394.7500430335624,0
498.0360501660632,424.52830714994076,0
505.9409939829186,407.51478783837774,0
486.86579254771704,416.46693852608183,0
497.899115085649,426.9072675751591,0
520.9640317534922,414.69824465197263,0
509.59657806434006,414.1679680668859,0
494.7562470920877,402.63561007213985,0
482.98395072747536,401.86278577744963,0
490.63293977661124,433.10056610000464,0
490.4852460728697,424.15981465870476,0
507.7492232472216,434.7083793635592,0
509.85365353971923,410.6144738867143,0
494.8359449789093,428.5827351174124,0
493.59256884623596,428.92402713693065,0
528.027848307938,420.17254793151466,0
516.8373491052196,421.70918558047885,0
503.5459755098661,405.1233386459099,0
504.92421806645723,426.4640940243211,0
515.8707523465641,412.0802862663329,0
515.9411624086903,419.9088068663315,0
497.429551536992,408.0285951578463,0
496.87859946006853,416.83933053366843,0
526.2494145074368,405.79096984595054,0
492.51848091447596,412.9694550134709,0
496.08867952636575,443.967294229973,0
516.0609587785166,415.7843667259626,0
496.24721570409855,431.27372735611016,0
519.9854388262562,413.3158866774329,0
510.46262371258535,433.82138972972166,0
504.2064072014118,439.5210187286766,0
523.2048271158735,418.1265477724802,0
513.5767165127163,434.4143066363954,0
521.6295454547322,411.2241743897733,0
534.5644551586788,427.92593436775945,0
508.4310437223301,424.41999528973923,0
518.8916872404782,440.49678042260695,0
526.7377750009787,443.7940938780549,0
531.4564217013117,453.57490178790573,0
540.7434275134112,450.83146320104623,0
506.85801220738045,458.22984487573615,0
509.6342541385013,428.2136142375278,0
527.5632211885672,430.04018630952237,0
511.2766724437049,429.31901704012233,0
541.6545401024796,454.6478010960343,0
