x,y,color
543.417795288885,351.448969860715,1
562.0816457619156,368.91437846903824,1
552.1890826083581,333.333604563394,1
533.70311690073,360.41104856255174,1
531.1309067562983,339.5962041422626,1
562.8219129596399,352.2498630447705,1
538.2535471208654,337.04011205361564,1
532.476766799786,332.10167884397407,1
546.0369607164971,330.19353447067687,1
541.980237980378,369.25422664099506,1
569.5466787560366,344.8380557025245,1
530.9697158389941,351.90719117223796,1
619.9664808229405,457.3350787229318,1
600.074112406415,423.98448468729924,1
613.8449982802418,420.31314676435034,1
615.8271016309011,457.44357652495705,1
621.1442711874033,429.8101993927447,1
629.6801983290287,424.1951199549634,1
629.5704169804676,448.7311594463581,1
622.7187310686113,431.1089949753453,1
631.8976282224764,446.7018155515062,1
630.9203254581813,432.520494894923,1
605.7622264134432,450.73456120976135,1
618.9986338814161,431.02150460801994,1
616.266025890545,454.7029139876492,1
611.8609558696428,431.4769479580408,1
612.2565818313712,428.11373586895064,1
607.9400796082051,425.5064277544879,1
596.099872573531,440.1535126015182,1
595.3055682074572,439.6030451574817,1
618.4683335995918,457.84182577658686,1
606.0134202706197,430.4322226856696,1
594.6995592238138,446.38147433523534,1
610.6635250612408,462.0160225618174,1
584.8818106750964,449.1565791495351,1
607.4603314924354,448.7348756614144,1
595.2030129272879,426.2957683071594,1
582.1736585746037,445.86921112932697,1
605.1181632697663,443.24958694849505,1
597.9999220152348,439.1079193755666,1
611.8056289291738,430.40325045045245,1
582.4923783218704,454.43416787231075,1
602.2305134879105,456.30861183107214,1
567.86202477538,458.8694248488999,1
572.751651655351,437.67529848527676,1
581.655813321271,430.8134259288604,1
570.0781863675633,432.9010184388558,1
581.9892750016791,459.6063776049939,1
591.8765217165547,440.97249234488993,1
574.3817374667037,431.80128033736617,1
574.626367437579,454.78844979575166,1
580.4516824519296,433.03702434092736,1
593.035943291243,453.3743767593489,1
589.0592191827157,461.86165859189515,1
591.2255855576418,466.6869722533646,1
554.6598925784565,436.9371472372722,1
577.2322688300388,448.67321645957264,1
595.4986511370652,442.2370200157089,1
565.8850867302993,468.5407153669026,1
589.6491914845852,452.6455777291418,1
585.9822112278051,433.92962095401674,1
591.2804792389139,447.65698444287267,1
573.6694777490045,440.58241985667047,1
577.357527453965,467.1316672514501,1
564.5709209308009,463.6853472227965,1
559.0275904581805,464.2419239384368,1
566.2503203130201,441.5097491762728,1
553.5508624242858,450.7657399533551,1
580.3044565122638,464.2085186559531,1
555.4205396300968,469.4764719578612,1
575.8284602651652,453.5595066198478,1
543.0291357182826,435.3816840024361,1
557.2132727963598,452.6322698930092,1
540.5259213381449,457.3741527175841,1
537.3111037494776,469.1822412604503,1
555.9357431306845,464.72073193323365,1
562.5910762847278,436.19003897411574,1
560.0719210164555,429.6297044234201,1
541.3522534041692,448.0290842826795,1
568.8677161177529,466.9373312371446,1
557.5902196389192,453.29226918939537,1
537.2974699038344,447.55640971683346,1
567.8717301417604,470.4241611191637,1
553.2227864435225,451.99361428060763,1
543.1465975874964,466.96655295735326,1
565.0761716436998,437.54064323690835,1
537.525919888188,431.05248356220255,1
535.7825660004995,457.3700120540727,1
535.276495198061,432.52844533977003,1
559.9320589182329,466.5831813459832,1
527.6620616454112,456.6839391923159,1
547.6130149961928,446.7944472533247,1
553.4970666972929,435.6101011477594,1
546.072740779615,438.50808865293396,1
528.9310351786,438.64607754386554,1
549.25730556248,460.4625717414532,1
533.9706713742744,456.743669258589,1
559.2864723627584,452.2998211458771,1
554.140888207778,456.77108337055773,1
551.9734756416856,443.3628859916386,1
535.0287373057037,458.2794227392537,1
530.574733665369,467.47148442205236,1
557.3716849776467,464.91518010502244,1
521.4896731195887,428.31269668394384,1
520.7255191152775,453.61052555392,1
550.3742317773525,468.37293600458185,1
519.4287374757565,448.34070006196976,1
532.604267209829,449.6989893127742,1
514.7374852550065,464.87968315885826,1
547.3833241109784,451.09322580090065,1
531.3292139021346,448.9183101033794,1
521.8929360532542,439.1971371741604,1
537.5954182611023,451.6530927473935,1
522.2722504979594,453.0029646994661,1
533.3118719459569,442.2807154770954,1
503.4337317158402,436.3654575642927,1
503.144077188516,424.97098767441696,1
524.5274546435785,442.9560223838849,1
539.1918862474365,458.59579877992087,1
